2400
(0.000000, 0.000000, 0.002500) (0.000000, 0.000000, 0.002500) (0.000000, 1.000000) 
(0.800000, 0.400000, 0.800000) (0.750000, 0.400000, 0.800000) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.842500) (0.750000, 0.400000, 0.842500) (0.000000, 1.000000) 
(0.750000, 0.450000, 0.842500) (0.750000, 0.450000, 0.842500) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.842500) (0.750000, 0.450000, 0.842500) (0.000000, 1.000000) 
(0.750000, 0.500000, 0.812500) (0.750000, 0.450000, 0.812500) (0.000000, 1.000000) 
(0.750000, 0.500000, 0.812500) (0.750000, 0.450000, 0.812500) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.842500) (0.750000, 0.450000, 0.842500) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.890000) (0.750000, 0.450000, 0.890000) (0.000000, 1.000000) 
(0.750000, 0.500000, 0.890000) (0.750000, 0.500000, 0.890000) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.890000) (0.750000, 0.500000, 0.890000) (0.000000, 1.000000) 
(0.750000, 0.550000, 0.865000) (0.750000, 0.500000, 0.865000) (0.000000, 1.000000) 
(0.750000, 0.550000, 0.865000) (0.750000, 0.500000, 0.865000) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.890000) (0.750000, 0.500000, 0.890000) (0.000000, 1.000000) 
(0.800000, 0.550000, 0.942500) (0.750000, 0.500000, 0.942500) (0.000000, 1.000000) 
(0.750000, 0.550000, 0.942500) (0.750000, 0.550000, 0.942500) (0.000000, 1.000000) 
(0.800000, 0.550000, 0.942500) (0.750000, 0.550000, 0.942500) (0.000000, 1.000000) 
(0.750000, 0.600000, 0.922500) (0.750000, 0.550000, 0.922500) (0.000000, 1.000000) 
(0.750000, 0.600000, 0.922500) (0.750000, 0.550000, 0.922500) (0.000000, 1.000000) 
(0.800000, 0.550000, 0.942500) (0.750000, 0.550000, 0.942500) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.000000) (0.750000, 0.550000, 1.000000) (0.000000, 1.000000) 
(0.750000, 0.600000, 1.000000) (0.750000, 0.600000, 1.000000) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.000000) (0.750000, 0.600000, 1.000000) (0.000000, 1.000000) 
(0.750000, 0.650000, 0.985000) (0.750000, 0.600000, 0.985000) (0.000000, 1.000000) 
(0.750000, 0.650000, 0.985000) (0.750000, 0.600000, 0.985000) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.000000) (0.750000, 0.600000, 1.000000) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.062500) (0.750000, 0.600000, 1.062500) (0.000000, 1.000000) 
(0.750000, 0.650000, 1.062500) (0.750000, 0.650000, 1.062500) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.062500) (0.750000, 0.650000, 1.062500) (0.000000, 1.000000) 
(0.750000, 0.700000, 1.052500) (0.750000, 0.650000, 1.052500) (0.000000, 1.000000) 
(0.750000, 0.700000, 1.052500) (0.750000, 0.650000, 1.052500) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.062500) (0.750000, 0.650000, 1.062500) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.130000) (0.750000, 0.650000, 1.130000) (0.000000, 1.000000) 
(0.750000, 0.700000, 1.130000) (0.750000, 0.700000, 1.130000) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.130000) (0.750000, 0.700000, 1.130000) (0.000000, 1.000000) 
(0.750000, 0.750000, 1.125000) (0.750000, 0.700000, 1.125000) (0.000000, 1.000000) 
(0.750000, 0.750000, 1.125000) (0.750000, 0.700000, 1.125000) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.130000) (0.750000, 0.700000, 1.130000) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.202500) (0.750000, 0.700000, 1.202500) (0.000000, 1.000000) 
(0.750000, 0.750000, 1.202500) (0.750000, 0.750000, 1.202500) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.202500) (0.750000, 0.750000, 1.202500) (0.000000, 1.000000) 
(0.750000, 0.800000, 1.202500) (0.750000, 0.750000, 1.202500) (0.000000, 1.000000) 
(0.750000, 0.800000, 1.202500) (0.750000, 0.750000, 1.202500) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.202500) (0.750000, 0.750000, 1.202500) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.280000) (0.750000, 0.750000, 1.280000) (0.000000, 1.000000) 
(0.750000, 0.800000, 1.280000) (0.750000, 0.800000, 1.280000) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.280000) (0.750000, 0.800000, 1.280000) (0.000000, 1.000000) 
(0.750000, 0.850000, 1.285000) (0.750000, 0.800000, 1.285000) (0.000000, 1.000000) 
(0.750000, 0.850000, 1.285000) (0.750000, 0.800000, 1.285000) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.280000) (0.750000, 0.800000, 1.280000) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.362500) (0.750000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.750000, 0.850000, 1.362500) (0.750000, 0.850000, 1.362500) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.362500) (0.750000, 0.850000, 1.362500) (0.000000, 1.000000) 
(0.750000, 0.900000, 1.372500) (0.750000, 0.850000, 1.372500) (0.000000, 1.000000) 
(0.750000, 0.900000, 1.372500) (0.750000, 0.850000, 1.372500) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.362500) (0.750000, 0.850000, 1.362500) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.450001) (0.750000, 0.850000, 1.450001) (0.000000, 1.000000) 
(0.750000, 0.900000, 1.450001) (0.750000, 0.900000, 1.450001) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.450001) (0.750000, 0.900000, 1.450001) (0.000000, 1.000000) 
(0.750000, 0.950000, 1.465001) (0.750000, 0.900000, 1.465001) (0.000000, 1.000000) 
(0.750000, 0.950000, 1.465001) (0.750000, 0.900000, 1.465001) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.450001) (0.750000, 0.900000, 1.450001) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.542500) (0.750000, 0.900000, 1.542500) (0.000000, 1.000000) 
(0.750000, 0.950000, 1.542500) (0.750000, 0.950000, 1.542500) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.542500) (0.750000, 0.950000, 1.542500) (0.000000, 1.000000) 
(0.750000, 1.000000, 1.562500) (0.750000, 0.950000, 1.562500) (0.000000, 1.000000) 
(0.750000, 1.000000, 1.562500) (0.750000, 0.950000, 1.562500) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.542500) (0.750000, 0.950000, 1.542500) (0.000000, 1.000000) 
(0.800000, 1.000000, 1.640000) (0.750000, 0.950000, 1.640000) (0.000000, 1.000000) 
(0.800000, 0.000000, 0.722500) (0.800000, 0.000000, 0.722500) (0.000000, 1.000000) 
(0.850000, 0.000000, 0.722500) (0.800000, 0.000000, 0.722500) (0.000000, 1.000000) 
(0.800000, 0.050000, 0.642500) (0.800000, 0.000000, 0.642500) (0.000000, 1.000000) 
(0.800000, 0.050000, 0.642500) (0.800000, 0.000000, 0.642500) (0.000000, 1.000000) 
(0.850000, 0.000000, 0.722500) (0.800000, 0.000000, 0.722500) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.725000) (0.800000, 0.000000, 0.725000) (0.000000, 1.000000) 
(0.800000, 0.050000, 0.725000) (0.800000, 0.050000, 0.725000) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.725000) (0.800000, 0.050000, 0.725000) (0.000000, 1.000000) 
(0.800000, 0.100000, 0.650000) (0.800000, 0.050000, 0.650000) (0.000000, 1.000000) 
(0.800000, 0.100000, 0.650000) (0.800000, 0.050000, 0.650000) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.725000) (0.800000, 0.050000, 0.725000) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.732500) (0.800000, 0.050000, 0.732500) (0.000000, 1.000000) 
(0.800000, 0.100000, 0.732500) (0.800000, 0.100000, 0.732500) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.732500) (0.800000, 0.100000, 0.732500) (0.000000, 1.000000) 
(0.800000, 0.150000, 0.662500) (0.800000, 0.100000, 0.662500) (0.000000, 1.000000) 
(0.800000, 0.150000, 0.662500) (0.800000, 0.100000, 0.662500) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.732500) (0.800000, 0.100000, 0.732500) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.745000) (0.800000, 0.100000, 0.745000) (0.000000, 1.000000) 
(0.800000, 0.150000, 0.745000) (0.800000, 0.150000, 0.745000) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.745000) (0.800000, 0.150000, 0.745000) (0.000000, 1.000000) 
(0.800000, 0.200000, 0.680000) (0.800000, 0.150000, 0.680000) (0.000000, 1.000000) 
(0.800000, 0.200000, 0.680000) (0.800000, 0.150000, 0.680000) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.745000) (0.800000, 0.150000, 0.745000) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.762500) (0.800000, 0.150000, 0.762500) (0.000000, 1.000000) 
(0.800000, 0.200000, 0.762500) (0.800000, 0.200000, 0.762500) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.762500) (0.800000, 0.200000, 0.762500) (0.000000, 1.000000) 
(0.800000, 0.250000, 0.702500) (0.800000, 0.200000, 0.702500) (0.000000, 1.000000) 
(0.800000, 0.250000, 0.702500) (0.800000, 0.200000, 0.702500) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.762500) (0.800000, 0.200000, 0.762500) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.785000) (0.800000, 0.200000, 0.785000) (0.000000, 1.000000) 
(0.800000, 0.250000, 0.785000) (0.800000, 0.250000, 0.785000) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.785000) (0.800000, 0.250000, 0.785000) (0.000000, 1.000000) 
(0.800000, 0.300000, 0.730000) (0.800000, 0.250000, 0.730000) (0.000000, 1.000000) 
(0.800000, 0.300000, 0.730000) (0.800000, 0.250000, 0.730000) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.785000) (0.800000, 0.250000, 0.785000) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.812500) (0.800000, 0.250000, 0.812500) (0.000000, 1.000000) 
(0.800000, 0.300000, 0.812500) (0.800000, 0.300000, 0.812500) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.812500) (0.800000, 0.300000, 0.812500) (0.000000, 1.000000) 
(0.800000, 0.350000, 0.762500) (0.800000, 0.300000, 0.762500) (0.000000, 1.000000) 
(0.800000, 0.350000, 0.762500) (0.800000, 0.300000, 0.762500) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.812500) (0.800000, 0.300000, 0.812500) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.845000) (0.800000, 0.300000, 0.845000) (0.000000, 1.000000) 
(0.800000, 0.350000, 0.845000) (0.800000, 0.350000, 0.845000) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.845000) (0.800000, 0.350000, 0.845000) (0.000000, 1.000000) 
(0.800000, 0.400000, 0.800000) (0.800000, 0.350000, 0.800000) (0.000000, 1.000000) 
(0.800000, 0.400000, 0.800000) (0.800000, 0.350000, 0.800000) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.845000) (0.800000, 0.350000, 0.845000) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.882500) (0.800000, 0.350000, 0.882500) (0.000000, 1.000000) 
(0.800000, 0.400000, 0.882500) (0.800000, 0.400000, 0.882500) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.882500) (0.800000, 0.400000, 0.882500) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.842500) (0.800000, 0.400000, 0.842500) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.842500) (0.800000, 0.400000, 0.842500) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.882500) (0.800000, 0.400000, 0.882500) (0.000000, 1.000000) 
(0.850000, 0.450000, 0.925000) (0.800000, 0.400000, 0.925000) (0.000000, 1.000000) 
(0.800000, 0.450000, 0.925000) (0.800000, 0.450000, 0.925000) (0.000000, 1.000000) 
(0.850000, 0.450000, 0.925000) (0.800000, 0.450000, 0.925000) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.890000) (0.800000, 0.450000, 0.890000) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.890000) (0.800000, 0.450000, 0.890000) (0.000000, 1.000000) 
(0.850000, 0.450000, 0.925000) (0.800000, 0.450000, 0.925000) (0.000000, 1.000000) 
(0.850000, 0.500000, 0.972500) (0.800000, 0.450000, 0.972500) (0.000000, 1.000000) 
(0.800000, 0.500000, 0.972500) (0.800000, 0.500000, 0.972500) (0.000000, 1.000000) 
(0.850000, 0.500000, 0.972500) (0.800000, 0.500000, 0.972500) (0.000000, 1.000000) 
(0.800000, 0.550000, 0.942500) (0.800000, 0.500000, 0.942500) (0.000000, 1.000000) 
(0.800000, 0.550000, 0.942500) (0.800000, 0.500000, 0.942500) (0.000000, 1.000000) 
(0.850000, 0.500000, 0.972500) (0.800000, 0.500000, 0.972500) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.025000) (0.800000, 0.500000, 1.025000) (0.000000, 1.000000) 
(0.800000, 0.550000, 1.025000) (0.800000, 0.550000, 1.025000) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.025000) (0.800000, 0.550000, 1.025000) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.000000) (0.800000, 0.550000, 1.000000) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.000000) (0.800000, 0.550000, 1.000000) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.025000) (0.800000, 0.550000, 1.025000) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.082500) (0.800000, 0.550000, 1.082500) (0.000000, 1.000000) 
(0.800000, 0.600000, 1.082500) (0.800000, 0.600000, 1.082500) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.082500) (0.800000, 0.600000, 1.082500) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.062500) (0.800000, 0.600000, 1.062500) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.062500) (0.800000, 0.600000, 1.062500) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.082500) (0.800000, 0.600000, 1.082500) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.145000) (0.800000, 0.600000, 1.145000) (0.000000, 1.000000) 
(0.800000, 0.650000, 1.145000) (0.800000, 0.650000, 1.145000) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.145000) (0.800000, 0.650000, 1.145000) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.130000) (0.800000, 0.650000, 1.130000) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.130000) (0.800000, 0.650000, 1.130000) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.145000) (0.800000, 0.650000, 1.145000) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.212500) (0.800000, 0.650000, 1.212500) (0.000000, 1.000000) 
(0.800000, 0.700000, 1.212500) (0.800000, 0.700000, 1.212500) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.212500) (0.800000, 0.700000, 1.212500) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.202500) (0.800000, 0.700000, 1.202500) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.202500) (0.800000, 0.700000, 1.202500) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.212500) (0.800000, 0.700000, 1.212500) (0.000000, 1.000000) 
(0.850000, 0.750000, 1.285000) (0.800000, 0.700000, 1.285000) (0.000000, 1.000000) 
(0.800000, 0.750000, 1.285000) (0.800000, 0.750000, 1.285000) (0.000000, 1.000000) 
(0.850000, 0.750000, 1.285000) (0.800000, 0.750000, 1.285000) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.280000) (0.800000, 0.750000, 1.280000) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.280000) (0.800000, 0.750000, 1.280000) (0.000000, 1.000000) 
(0.850000, 0.750000, 1.285000) (0.800000, 0.750000, 1.285000) (0.000000, 1.000000) 
(0.850000, 0.800000, 1.362500) (0.800000, 0.750000, 1.362500) (0.000000, 1.000000) 
(0.800000, 0.800000, 1.362500) (0.800000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.850000, 0.800000, 1.362500) (0.800000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.362500) (0.800000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.362500) (0.800000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.850000, 0.800000, 1.362500) (0.800000, 0.800000, 1.362500) (0.000000, 1.000000) 
(0.850000, 0.850000, 1.445001) (0.800000, 0.800000, 1.445001) (0.000000, 1.000000) 
(0.800000, 0.850000, 1.445001) (0.800000, 0.850000, 1.445001) (0.000000, 1.000000) 
(0.850000, 0.850000, 1.445001) (0.800000, 0.850000, 1.445001) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.450001) (0.800000, 0.850000, 1.450001) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.450001) (0.800000, 0.850000, 1.450001) (0.000000, 1.000000) 
(0.850000, 0.850000, 1.445001) (0.800000, 0.850000, 1.445001) (0.000000, 1.000000) 
(0.850000, 0.900000, 1.532501) (0.800000, 0.850000, 1.532501) (0.000000, 1.000000) 
(0.800000, 0.900000, 1.532501) (0.800000, 0.900000, 1.532501) (0.000000, 1.000000) 
(0.850000, 0.900000, 1.532501) (0.800000, 0.900000, 1.532501) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.542500) (0.800000, 0.900000, 1.542500) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.542500) (0.800000, 0.900000, 1.542500) (0.000000, 1.000000) 
(0.850000, 0.900000, 1.532501) (0.800000, 0.900000, 1.532501) (0.000000, 1.000000) 
(0.850000, 0.950000, 1.625001) (0.800000, 0.900000, 1.625001) (0.000000, 1.000000) 
(0.800000, 0.950000, 1.625001) (0.800000, 0.950000, 1.625001) (0.000000, 1.000000) 
(0.850000, 0.950000, 1.625001) (0.800000, 0.950000, 1.625001) (0.000000, 1.000000) 
(0.800000, 1.000000, 1.640000) (0.800000, 0.950000, 1.640000) (0.000000, 1.000000) 
(0.800000, 1.000000, 1.640000) (0.800000, 0.950000, 1.640000) (0.000000, 1.000000) 
(0.850000, 0.950000, 1.625001) (0.800000, 0.950000, 1.625001) (0.000000, 1.000000) 
(0.850000, 1.000000, 1.722500) (0.800000, 0.950000, 1.722500) (0.000000, 1.000000) 
(0.850000, 0.000000, 0.810000) (0.850000, 0.000000, 0.810000) (0.000000, 1.000000) 
(0.900000, 0.000000, 0.810000) (0.850000, 0.000000, 0.810000) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.725000) (0.850000, 0.000000, 0.725000) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.725000) (0.850000, 0.000000, 0.725000) (0.000000, 1.000000) 
(0.900000, 0.000000, 0.810000) (0.850000, 0.000000, 0.810000) (0.000000, 1.000000) 
(0.900000, 0.050000, 0.812500) (0.850000, 0.000000, 0.812500) (0.000000, 1.000000) 
(0.850000, 0.050000, 0.812500) (0.850000, 0.050000, 0.812500) (0.000000, 1.000000) 
(0.900000, 0.050000, 0.812500) (0.850000, 0.050000, 0.812500) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.732500) (0.850000, 0.050000, 0.732500) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.732500) (0.850000, 0.050000, 0.732500) (0.000000, 1.000000) 
(0.900000, 0.050000, 0.812500) (0.850000, 0.050000, 0.812500) (0.000000, 1.000000) 
(0.900000, 0.100000, 0.820000) (0.850000, 0.050000, 0.820000) (0.000000, 1.000000) 
(0.850000, 0.100000, 0.820000) (0.850000, 0.100000, 0.820000) (0.000000, 1.000000) 
(0.900000, 0.100000, 0.820000) (0.850000, 0.100000, 0.820000) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.745000) (0.850000, 0.100000, 0.745000) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.745000) (0.850000, 0.100000, 0.745000) (0.000000, 1.000000) 
(0.900000, 0.100000, 0.820000) (0.850000, 0.100000, 0.820000) (0.000000, 1.000000) 
(0.900000, 0.150000, 0.832500) (0.850000, 0.100000, 0.832500) (0.000000, 1.000000) 
(0.850000, 0.150000, 0.832500) (0.850000, 0.150000, 0.832500) (0.000000, 1.000000) 
(0.900000, 0.150000, 0.832500) (0.850000, 0.150000, 0.832500) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.762500) (0.850000, 0.150000, 0.762500) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.762500) (0.850000, 0.150000, 0.762500) (0.000000, 1.000000) 
(0.900000, 0.150000, 0.832500) (0.850000, 0.150000, 0.832500) (0.000000, 1.000000) 
(0.900000, 0.200000, 0.850000) (0.850000, 0.150000, 0.850000) (0.000000, 1.000000) 
(0.850000, 0.200000, 0.850000) (0.850000, 0.200000, 0.850000) (0.000000, 1.000000) 
(0.900000, 0.200000, 0.850000) (0.850000, 0.200000, 0.850000) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.785000) (0.850000, 0.200000, 0.785000) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.785000) (0.850000, 0.200000, 0.785000) (0.000000, 1.000000) 
(0.900000, 0.200000, 0.850000) (0.850000, 0.200000, 0.850000) (0.000000, 1.000000) 
(0.900000, 0.250000, 0.872500) (0.850000, 0.200000, 0.872500) (0.000000, 1.000000) 
(0.850000, 0.250000, 0.872500) (0.850000, 0.250000, 0.872500) (0.000000, 1.000000) 
(0.900000, 0.250000, 0.872500) (0.850000, 0.250000, 0.872500) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.812500) (0.850000, 0.250000, 0.812500) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.812500) (0.850000, 0.250000, 0.812500) (0.000000, 1.000000) 
(0.900000, 0.250000, 0.872500) (0.850000, 0.250000, 0.872500) (0.000000, 1.000000) 
(0.900000, 0.300000, 0.900000) (0.850000, 0.250000, 0.900000) (0.000000, 1.000000) 
(0.850000, 0.300000, 0.900000) (0.850000, 0.300000, 0.900000) (0.000000, 1.000000) 
(0.900000, 0.300000, 0.900000) (0.850000, 0.300000, 0.900000) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.845000) (0.850000, 0.300000, 0.845000) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.845000) (0.850000, 0.300000, 0.845000) (0.000000, 1.000000) 
(0.900000, 0.300000, 0.900000) (0.850000, 0.300000, 0.900000) (0.000000, 1.000000) 
(0.900000, 0.350000, 0.932500) (0.850000, 0.300000, 0.932500) (0.000000, 1.000000) 
(0.850000, 0.350000, 0.932500) (0.850000, 0.350000, 0.932500) (0.000000, 1.000000) 
(0.900000, 0.350000, 0.932500) (0.850000, 0.350000, 0.932500) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.882500) (0.850000, 0.350000, 0.882500) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.882500) (0.850000, 0.350000, 0.882500) (0.000000, 1.000000) 
(0.900000, 0.350000, 0.932500) (0.850000, 0.350000, 0.932500) (0.000000, 1.000000) 
(0.900000, 0.400000, 0.970000) (0.850000, 0.350000, 0.970000) (0.000000, 1.000000) 
(0.850000, 0.400000, 0.970000) (0.850000, 0.400000, 0.970000) (0.000000, 1.000000) 
(0.900000, 0.400000, 0.970000) (0.850000, 0.400000, 0.970000) (0.000000, 1.000000) 
(0.850000, 0.450000, 0.925000) (0.850000, 0.400000, 0.925000) (0.000000, 1.000000) 
(0.850000, 0.450000, 0.925000) (0.850000, 0.400000, 0.925000) (0.000000, 1.000000) 
(0.900000, 0.400000, 0.970000) (0.850000, 0.400000, 0.970000) (0.000000, 1.000000) 
(0.900000, 0.450000, 1.012500) (0.850000, 0.400000, 1.012500) (0.000000, 1.000000) 
(0.850000, 0.450000, 1.012500) (0.850000, 0.450000, 1.012500) (0.000000, 1.000000) 
(0.900000, 0.450000, 1.012500) (0.850000, 0.450000, 1.012500) (0.000000, 1.000000) 
(0.850000, 0.500000, 0.972500) (0.850000, 0.450000, 0.972500) (0.000000, 1.000000) 
(0.850000, 0.500000, 0.972500) (0.850000, 0.450000, 0.972500) (0.000000, 1.000000) 
(0.900000, 0.450000, 1.012500) (0.850000, 0.450000, 1.012500) (0.000000, 1.000000) 
(0.900000, 0.500000, 1.060000) (0.850000, 0.450000, 1.060000) (0.000000, 1.000000) 
(0.850000, 0.500000, 1.060000) (0.850000, 0.500000, 1.060000) (0.000000, 1.000000) 
(0.900000, 0.500000, 1.060000) (0.850000, 0.500000, 1.060000) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.025000) (0.850000, 0.500000, 1.025000) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.025000) (0.850000, 0.500000, 1.025000) (0.000000, 1.000000) 
(0.900000, 0.500000, 1.060000) (0.850000, 0.500000, 1.060000) (0.000000, 1.000000) 
(0.900000, 0.550000, 1.112500) (0.850000, 0.500000, 1.112500) (0.000000, 1.000000) 
(0.850000, 0.550000, 1.112500) (0.850000, 0.550000, 1.112500) (0.000000, 1.000000) 
(0.900000, 0.550000, 1.112500) (0.850000, 0.550000, 1.112500) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.082500) (0.850000, 0.550000, 1.082500) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.082500) (0.850000, 0.550000, 1.082500) (0.000000, 1.000000) 
(0.900000, 0.550000, 1.112500) (0.850000, 0.550000, 1.112500) (0.000000, 1.000000) 
(0.900000, 0.600000, 1.170000) (0.850000, 0.550000, 1.170000) (0.000000, 1.000000) 
(0.850000, 0.600000, 1.170000) (0.850000, 0.600000, 1.170000) (0.000000, 1.000000) 
(0.900000, 0.600000, 1.170000) (0.850000, 0.600000, 1.170000) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.145000) (0.850000, 0.600000, 1.145000) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.145000) (0.850000, 0.600000, 1.145000) (0.000000, 1.000000) 
(0.900000, 0.600000, 1.170000) (0.850000, 0.600000, 1.170000) (0.000000, 1.000000) 
(0.900000, 0.650000, 1.232500) (0.850000, 0.600000, 1.232500) (0.000000, 1.000000) 
(0.850000, 0.650000, 1.232500) (0.850000, 0.650000, 1.232500) (0.000000, 1.000000) 
(0.900000, 0.650000, 1.232500) (0.850000, 0.650000, 1.232500) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.212500) (0.850000, 0.650000, 1.212500) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.212500) (0.850000, 0.650000, 1.212500) (0.000000, 1.000000) 
(0.900000, 0.650000, 1.232500) (0.850000, 0.650000, 1.232500) (0.000000, 1.000000) 
(0.900000, 0.700000, 1.300000) (0.850000, 0.650000, 1.300000) (0.000000, 1.000000) 
(0.850000, 0.700000, 1.300000) (0.850000, 0.700000, 1.300000) (0.000000, 1.000000) 
(0.900000, 0.700000, 1.300000) (0.850000, 0.700000, 1.300000) (0.000000, 1.000000) 
(0.850000, 0.750000, 1.285000) (0.850000, 0.700000, 1.285000) (0.000000, 1.000000) 
(0.850000, 0.750000, 1.285000) (0.850000, 0.700000, 1.285000) (0.000000, 1.000000) 
(0.900000, 0.700000, 1.300000) (0.850000, 0.700000, 1.300000) (0.000000, 1.000000) 
(0.900000, 0.750000, 1.372500) (0.850000, 0.700000, 1.372500) (0.000000, 1.000000) 
